53597	14	0.14285714285714285
53598	3	0.0
53703	286	0.36363636363636365
53704	131	0.20610687022900764
53705	56	0.26785714285714285
53706	11	0.0
53711	79	0.25316455696202533
53713	43	0.09302325581395349
53714	11	0.18181818181818182
53715	61	0.18032786885245902
53716	57	0.14035087719298245
53717	47	0.2127659574468085
53718	9	0.2222222222222222
53719	77	0.22077922077922077
53726	5	0.0
61801	68	0.17647058823529413
61802	29	0.034482758620689655
61820	191	0.18324607329842932
61821	1	1.0
61822	3	0.0
61874	3	0.0
70113	1	0.0
75247	1	0.0
85003	79	0.4050632911392405
85004	191	0.3612565445026178
85006	69	0.43478260869565216
85007	43	0.27906976744186046
85008	79	0.189873417721519
85009	44	0.11363636363636363
85012	62	0.46774193548387094
85013	78	0.34615384615384615
85014	76	0.5
85015	57	0.17543859649122806
85016	211	0.41232227488151657
85017	48	0.125
85018	165	0.3878787878787879
85019	17	0.17647058823529413
85020	93	0.3333333333333333
85021	71	0.16901408450704225
85022	92	0.2717391304347826
85023	53	0.1320754716981132
85024	24	0.375
85027	96	0.1875
85028	40	0.35
85029	55	0.3090909090909091
85031	36	0.08333333333333333
85032	199	0.2964824120603015
85033	46	0.13043478260869565
85034	130	0.3076923076923077
85035	47	0.10638297872340426
85037	24	0.20833333333333334
85040	56	0.125
85041	26	0.11538461538461539
85042	64	0.21875
85043	25	0.04
85044	87	0.4482758620689655
85048	67	0.2835820895522388
85050	58	0.27586206896551724
85051	84	0.19047619047619047
85053	55	0.2545454545454545
85054	45	0.4888888888888889
85083	3	0.3333333333333333
85085	44	0.38636363636363635
85086	63	0.15873015873015872
85087	4	0.0
85118	9	0.0
85119	7	0.14285714285714285
85120	27	0.18518518518518517
85122	36	0.19444444444444445
85128	5	0.0
85132	14	0.35714285714285715
85138	16	0.4375
85139	28	0.32142857142857145
85140	10	0.3
85142	66	0.42424242424242425
85143	24	0.20833333333333334
85194	8	0.25
85201	122	0.23770491803278687
85202	114	0.32456140350877194
85203	49	0.16326530612244897
85204	120	0.2833333333333333
85205	67	0.2835820895522388
85206	99	0.24242424242424243
85207	34	0.17647058823529413
85208	8	0.125
85209	63	0.1746031746031746
85210	103	0.24271844660194175
85212	26	0.2692307692307692
85213	20	0.15
85215	51	0.2549019607843137
85224	151	0.304635761589404
85225	124	0.31451612903225806
85226	199	0.36180904522613067
85233	87	0.3103448275862069
85234	95	0.45263157894736844
85248	73	0.2602739726027397
85249	32	0.21875
85250	75	0.30666666666666664
85251	312	0.4198717948717949
85253	84	0.39285714285714285
85254	154	0.3961038961038961
85255	114	0.41228070175438597
85256	18	0.3888888888888889
85257	85	0.32941176470588235
85258	94	0.3829787234042553
85259	26	0.38461538461538464
85260	204	0.3480392156862745
85262	29	0.13793103448275862
85263	1	0.0
85264	5	0.0
85266	10	0.6
85268	54	0.24074074074074073
85281	402	0.3756218905472637
85282	174	0.25287356321839083
85283	101	0.36633663366336633
85284	112	0.2857142857142857
85286	68	0.3382352941176471
85295	64	0.5
85296	96	0.3125
85297	34	0.35294117647058826
85298	19	0.2631578947368421
85301	103	0.1650485436893204
85302	60	0.2
85303	13	0.15384615384615385
85304	13	0.23076923076923078
85305	58	0.29310344827586204
85306	49	0.22448979591836735
85307	11	0.0
85308	192	0.3229166666666667
85310	29	0.2413793103448276
85322	1	0.0
85323	70	0.12857142857142856
85324	2	1.0
85326	47	0.1702127659574468
85331	68	0.3235294117647059
85335	18	0.16666666666666666
85337	9	0.1111111111111111
85338	83	0.18072289156626506
85339	32	0.0625
85340	33	0.3333333333333333
85342	2	0.0
85345	86	0.18604651162790697
85351	33	0.06060606060606061
85353	27	0.25925925925925924
85354	4	0.0
85361	2	0.0
85363	6	0.0
85373	1	0.0
85374	120	0.24166666666666667
85375	11	0.0
85377	22	0.22727272727272727
85379	27	0.25925925925925924
85381	46	0.1956521739130435
85382	102	0.29411764705882354
85383	43	0.2558139534883721
85388	9	0.5555555555555556
85390	39	0.1794871794871795
85392	56	0.35714285714285715
85395	54	0.4444444444444444
85396	4	0.25
85553	1	0.0
86336	1	0.0
87701	1	0.0
89002	13	0.3076923076923077
89005	11	0.2727272727272727
89011	24	0.16666666666666666
89012	56	0.35714285714285715
89014	198	0.36363636363636365
89015	93	0.13978494623655913
89019	1	1.0
89030	77	0.2077922077922078
89031	53	0.16981132075471697
89032	69	0.2028985507246377
89044	14	0.35714285714285715
89052	168	0.35714285714285715
89074	62	0.2903225806451613
89081	12	0.16666666666666666
89084	38	0.3684210526315789
89086	4	0.0
89101	185	0.4756756756756757
89102	262	0.36259541984732824
89103	258	0.38372093023255816
89104	159	0.29559748427672955
89106	50	0.16
89107	54	0.2222222222222222
89108	93	0.17204301075268819
89109	733	0.4747612551159618
89110	61	0.16393442622950818
89113	74	0.4594594594594595
89115	56	0.08928571428571429
89117	182	0.45054945054945056
89118	113	0.40707964601769914
89119	363	0.3691460055096419
89120	54	0.2777777777777778
89121	163	0.22699386503067484
89122	38	0.13157894736842105
89123	226	0.3495575221238938
89124	2	0.0
89128	102	0.37254901960784315
89129	68	0.25
89130	106	0.27358490566037735
89131	50	0.26
89134	33	0.36363636363636365
89135	81	0.6296296296296297
89138	1	1.0
89139	94	0.4787234042553192
89141	25	0.4
89142	15	0.13333333333333333
89143	6	0.6666666666666666
89144	9	0.3333333333333333
89145	90	0.3333333333333333
89146	229	0.33624454148471616
89147	170	0.4
89148	73	0.3835616438356164
89149	78	0.41025641025641024
89156	15	0.26666666666666666
89166	3	0.6666666666666666
89169	121	0.39669421487603307
89178	10	0.2
89179	1	1.0
89183	76	0.4605263157894737
89191	5	0.0
93013	1	0.0
